Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2020,7,2,15,30,37.1,1.02,0.162,0.67,143,858,866,0,0,3.5,143,858,0,866,0.275,12.48,32.52,0.94,0.14,954,1.3,21,6.1,,,,,,,,,,,,,,,,,,
2020,7,2,16,30,36.6,0.93,0.174,0.67,137,793,690,0,0,3.1,137,793,0,690,0.275,12.44,45.83,0.94,0.14,954,1.3,20,6.2,,,,,,,,,,,,,,,,,,
2020,7,2,17,30,35.5,0.84,0.185,0.67,123,687,477,0,0,2.8,123,687,0,477,0.275,12.91,59.01,0.94,0.14,954,1.3,19,6.1,,,,,,,,,,,,,,,,,,
2020,7,2,18,30,33.8,0.77,0.192,0.67,94,503,250,0,0,2.7,94,503,0,250,0.274,14.08,71.92,0.93,0.14,954,1.3,21,5.4,,,,,,,,,,,,,,,,,,
2020,7,2,19,30,31.3,0.72,0.191,0.67,39,154,54,0,0,2.8,39,154,0,54,0.275,16.38,84.38,0.93,0.14,954,1.3,26,3.8,,,,,,,,,,,,,,,,,,
2020,7,2,20,30,29.3,0.69,0.185,0.67,0,0,0,0,0,3.3,0,0,0,0,0.276,18.98,96.48,0.93,0.14,954,1.2,32,3.1,,,,,,,,,,,,,,,,,,
2020,7,2,21,30,28.1,0.67,0.183,0.67,0,0,0,0,0,4.1,0,0,0,0,0.277,21.53,107.54,0.93,0.14,955,1.3,37,3.1,,,,,,,,,,,,,,,,,,
2020,7,2,22,30,26.9,0.62,0.186,0.67,0,0,0,0,0,5.2,0,0,0,0,0.278,25.06,117.22,0.93,0.14,955,1.3,40,3.2,,,,,,,,,,,,,,,,,,
2020,7,2,23,30,25.8,0.57,0.193,0.67,0,0,0,0,0,6.6,0,0,0,0,0.278,29.39,124.77,0.93,0.14,955,1.3,41,3.2,,,,,,,,,,,,,,,,,,
2020,7,3,0,30,24.7,0.53,0.199,0.67,0,0,0,0,0,7.8,0,0,0,0,0.277,34.13,129.21,0.93,0.14,955,1.3,40,3.1,,,,,,,,,,,,,,,,,,
2020,7,3,1,30,23.7,0.52,0.202,0.67,0,0,0,0,0,8.7,0,0,0,0,0.277,38.3,129.71,0.93,0.14,954,1.3,37,3,,,,,,,,,,,,,,,,,,
2020,7,3,2,30,22.8,0.55,0.198,0.67,0,0,0,0,0,9,0,0,0,0,0.276,41.49,126.16,0.93,0.14,954,1.3,33,2.7,,,,,,,,,,,,,,,,,,
2020,7,3,3,30,22,0.63,0.188,0.67,0,0,0,0,0,9.1,0,0,0,0,0.276,43.85,119.27,0.93,0.14,954,1.3,26,2.3,,,,,,,,,,,,,,,,,,
2020,7,3,4,30,21.3,0.75,0.172,0.67,0,0,0,0,0,9.2,0,0,0,0,0.275,45.81,110.02,0.94,0.14,955,1.3,19,2.1,,,,,,,,,,,,,,,,,,
2020,7,3,5,30,21.1,0.89,0.153,0.67,0,0,0,0,0,9.1,0,0,0,0,0.275,46.29,99.23,0.94,0.14,955,1.2,13,2.2,,,,,,,,,,,,,,,,,,
2020,7,3,6,30,22.4,1,0.134,0.67,20,110,25,0,0,9.1,20,110,0,25,0.274,42.66,87.22,0.94,0.14,955,1.2,8,3.1,,,,,,,,,,,,,,,,,,
2020,7,3,7,30,25.5,1.06,0.119,0.67,68,551,211,0,0,8.9,68,551,0,211,0.274,34.96,74.97,0.94,0.14,956,1.2,15,3.8,,,,,,,,,,,,,,,,,,
2020,7,3,8,30,29.1,1.07,0.109,0.67,90,747,439,0,0,7.8,90,747,0,439,0.274,26.33,62.14,0.94,0.14,956,1.2,34,4.1,,,,,,,,,,,,,,,,,,
2020,7,3,9,30,31.5,1.02,0.103,0.67,103,846,657,0,0,6.9,103,846,0,657,0.274,21.46,49.02,0.93,0.14,956,1.2,40,4,,,,,,,,,,,,,,,,,,
2020,7,3,10,30,33.4,0.96,0.101,0.67,112,899,843,0,0,6.2,112,899,0,843,0.275,18.39,35.72,0.93,0.14,955,1.2,44,4,,,,,,,,,,,,,,,,,,
2020,7,3,11,30,35.1,0.9,0.101,0.67,119,926,975,0,0,5.8,119,926,0,975,0.276,16.36,22.38,0.93,0.14,955,1.3,46,4.1,,,,,,,,,,,,,,,,,,
2020,7,3,12,30,36.3,0.84,0.105,0.67,125,936,1049,0,0,5.8,125,936,0,1049,0.278,15.26,9.4,0.93,0.14,955,1.3,45,4.2,,,,,,,,,,,,,,,,,,
2020,7,3,13,30,37.2,0.8,0.109,0.67,127,931,1052,1,0,5.8,127,931,1,1052,0.279,14.54,6.62,0.92,0.14,954,1.4,43,4.4,,,,,,,,,,,,,,,,,,
2020,7,3,14,30,37.6,0.76,0.115,0.67,128,912,989,0,0,5.7,128,912,0,989,0.28,14.15,19.18,0.93,0.14,953,1.5,40,4.6,,,,,,,,,,,,,,,,,,
2020,7,3,15,30,37.6,0.72,0.122,0.67,126,878,867,1,0,5.6,126,878,1,867,0.28,13.99,32.5,0.93,0.14,953,1.5,36,4.9,,,,,,,,,,,,,,,,,,
2020,7,3,16,30,37.2,0.67,0.13,0.67,120,820,691,0,0,5.3,120,820,0,691,0.28,14.05,45.82,0.93,0.14,953,1.5,33,5.2,,,,,,,,,,,,,,,,,,
2020,7,3,17,30,36.2,0.64,0.14,0.67,108,721,479,0,0,5,108,721,0,479,0.281,14.56,58.99,0.93,0.14,953,1.5,32,5.4,,,,,,,,,,,,,,,,,,
2020,7,3,18,30,34.5,0.61,0.148,0.67,85,542,253,0,0,4.8,85,542,0,253,0.282,15.75,71.91,0.93,0.14,953,1.5,32,5,,,,,,,,,,,,,,,,,,
2020,7,3,19,30,32,0.61,0.152,0.67,37,184,55,0,0,4.7,37,184,0,55,0.283,18.03,84.38,0.93,0.14,954,1.4,35,3.5,,,,,,,,,,,,,,,,,,
2020,7,3,20,30,30,0.64,0.149,0.67,0,0,0,0,0,4.8,0,0,0,0,0.284,20.31,96.49,0.93,0.14,955,1.4,40,2.8,,,,,,,,,,,,,,,,,,
2020,7,3,21,30,28.7,0.67,0.144,0.67,0,0,0,0,0,4.9,0,0,0,0,0.284,21.99,107.57,0.93,0.14,955,1.4,45,2.6,,,,,,,,,,,,,,,,,,
2020,7,3,22,30,27.6,0.7,0.142,0.67,0,0,0,1,0,5.1,0,0,1,0,0.284,23.78,117.26,0.93,0.14,955,1.4,50,2.4,,,,,,,,,,,,,,,,,,
2020,7,3,23,30,26.5,0.7,0.145,0.67,0,0,0,0,0,5.6,0,0,0,0,0.284,26.23,124.83,0.93,0.14,955,1.4,54,2.3,,,,,,,,,,,,,,,,,,
2020,7,4,0,30,25.5,0.67,0.154,0.67,0,0,0,1,0,6.4,0,0,1,0,0.283,29.39,129.29,0.93,0.14,955,1.5,54,2.2,,,,,,,,,,,,,,,,,,
2020,7,4,1,30,24.5,0.62,0.17,0.67,0,0,0,0,0,7.3,0,0,0,0,0.283,33.29,129.8,0.93,0.14,955,1.6,50,2.2,,,,,,,,,,,,,,,,,,
2020,7,4,2,30,23.6,0.57,0.188,0.67,0,0,0,0,0,8.2,0,0,0,0,0.282,37.38,126.26,0.93,0.14,955,1.6,43,2.2,,,,,,,,,,,,,,,,,,
2020,7,4,3,30,22.9,0.53,0.203,0.67,0,0,0,0,0,8.8,0,0,0,0,0.281,40.48,119.36,0.93,0.14,955,1.7,34,2.3,,,,,,,,,,,,,,,,,,
2020,7,4,4,30,22.3,0.53,0.21,0.67,0,0,0,0,0,8.9,0,0,0,0,0.28,42.26,110.11,0.93,0.14,955,1.7,24,2.5,,,,,,,,,,,,,,,,,,
2020,7,4,5,30,22.1,0.54,0.208,0.67,0,0,0,0,0,8.7,0,0,0,0,0.279,42.18,99.32,0.93,0.14,956,1.7,16,3,,,,,,,,,,,,,,,,,,
2020,7,4,6,30,23.2,0.57,0.197,0.67,18,36,20,0,0,8.2,18,36,0,20,0.278,38.29,87.3,0.93,0.14,957,1.7,11,4,,,,,,,,,,,,,,,,,,
2020,7,4,7,30,26.1,0.63,0.18,0.67,82,436,195,0,0,7.7,82,436,0,195,0.278,31.05,75.04,0.93,0.14,957,1.6,14,4.5,,,,,,,,,,,,,,,,,,
2020,7,4,8,30,29.7,0.69,0.16,0.67,109,668,421,0,0,7.7,109,668,0,421,0.278,25.26,62.21,0.93,0.14,957,1.5,23,4.6,,,,,,,,,,,,,,,,,,
2020,7,4,9,30,32.2,0.74,0.142,0.67,121,796,642,0,0,7.6,121,796,0,642,0.279,21.64,49.08,0.93,0.14,957,1.4,25,4.5,,,,,,,,,,,,,,,,,,
2020,7,4,10,30,33.9,0.78,0.124,0.67,124,870,831,0,0,6.9,124,870,0,831,0.28,18.75,35.78,0.93,0.14,957,1.4,26,4.2,,,,,,,,,,,,,,,,,,
2020,7,4,11,30,35.3,0.81,0.109,0.67,123,915,968,0,0,6,123,915,0,968,0.28,16.36,22.45,0.92,0.14,957,1.4,24,4.1,,,,,,,,,,,,,,,,,,
2020,7,4,12,30,36.4,0.8,0.099,0.67,122,937,1046,0,0,5.2,122,937,0,1046,0.281,14.54,9.48,0.92,0.14,956,1.4,23,4.3,,,,,,,,,,,,,,,,,,
2020,7,4,13,30,37.3,0.76,0.095,0.67,120,941,1055,0,0,4.6,120,941,0,1055,0.281,13.3,6.64,0.92,0.14,956,1.4,22,4.6,,,,,,,,,,,,,,,,,,
2020,7,4,14,30,37.6,0.71,0.096,0.67,119,929,996,0,0,4.4,119,929,0,996,0.28,12.88,19.16,0.92,0.14,955,1.4,21,5.1,,,,,,,,,,,,,,,,,,
2020,7,4,15,30,37.5,0.64,0.101,0.67,116,897,873,0,0,4.3,116,897,0,873,0.28,12.92,32.48,0.92,0.14,955,1.4,21,5.6,,,,,,,,,,,,,,,,,,
2020,7,4,16,30,36.8,0.57,0.111,0.67,112,839,697,0,0,4.5,112,839,0,697,0.28,13.57,45.8,0.92,0.14,955,1.4,22,6,,,,,,,,,,,,,,,,,,
2020,7,4,17,30,35.5,0.5,0.125,0.67,103,735,482,0,0,4.8,103,735,0,482,0.28,14.83,58.98,0.92,0.14,955,1.4,22,6.2,,,,,,,,,,,,,,,,,,
2020,7,4,18,30,33.7,0.46,0.139,0.67,84,549,254,0,0,5.1,84,549,0,254,0.28,16.78,71.91,0.92,0.14,955,1.4,25,5.7,,,,,,,,,,,,,,,,,,
2020,7,4,19,30,31.3,0.45,0.149,0.67,37,174,54,0,0,5.7,37,174,0,54,0.28,20.08,84.39,0.92,0.14,956,1.4,29,4,,,,,,,,,,,,,,,,,,
2020,7,4,20,30,29.5,0.46,0.156,0.67,0,0,0,0,0,6.6,0,0,0,0,0.28,23.63,96.5,0.92,0.14,956,1.5,33,2.8,,,,,,,,,,,,,,,,,,
2020,7,4,21,30,28.3,0.46,0.169,0.67,0,0,0,0,0,7.3,0,0,0,0,0.28,26.67,107.6,0.93,0.14,956,1.6,33,2.3,,,,,,,,,,,,,,,,,,
2020,7,4,22,30,27.4,0.44,0.185,0.67,0,0,0,0,0,7.8,0,0,0,0,0.28,29.06,117.31,0.93,0.14,957,1.7,31,2.1,,,,,,,,,,,,,,,,,,
2020,7,4,23,30,26.6,0.43,0.197,0.67,0,0,0,0,0,8.1,0,0,0,0,0.28,31,124.89,0.93,0.14,956,1.7,27,2.1,,,,,,,,,,,,,,,,,,
2020,7,5,0,30,25.7,0.41,0.206,0.67,0,0,0,0,0,8.3,0,0,0,0,0.281,33.07,129.37,0.93,0.14,956,1.7,23,2.3,,,,,,,,,,,,,,,,,,
2020,7,5,1,30,24.9,0.4,0.215,0.67,0,0,0,0,0,8.4,0,0,0,0,0.282,35.01,129.9,0.93,0.14,956,1.7,19,2.5,,,,,,,,,,,,,,,,,,
2020,7,5,2,30,24.1,0.39,0.224,0.67,0,0,0,0,0,8.5,0,0,0,0,0.282,36.99,126.36,0.93,0.14,955,1.7,15,2.6,,,,,,,,,,,,,,,,,,
2020,7,5,3,30,23.4,0.39,0.228,0.67,0,0,0,0,0,8.6,0,0,0,0,0.282,38.89,119.46,0.93,0.14,955,1.7,13,2.5,,,,,,,,,,,,,,,,,,
2020,7,5,4,30,22.7,0.39,0.225,0.67,0,0,0,0,0,8.7,0,0,0,0,0.281,40.88,110.2,0.93,0.14,956,1.8,12,2.2,,,,,,,,,,,,,,,,,,
2020,7,5,5,30,22.6,0.41,0.22,0.67,0,0,0,0,0,8.8,0,0,0,0,0.281,41.42,99.4,0.93,0.14,956,1.8,10,2.2,,,,,,,,,,,,,,,,,,
2020,7,5,6,30,24,0.42,0.217,0.67,17,21,18,0,0,8.9,17,21,0,18,0.281,38.34,87.37,0.93,0.14,956,1.8,8,2.9,,,,,,,,,,,,,,,,,,
2020,7,5,7,30,26.8,0.44,0.216,0.67,90,375,187,0,0,9,90,375,0,187,0.28,32.67,75.11,0.93,0.14,956,1.8,13,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,8,30,30.5,0.44,0.215,0.67,130,590,404,0,0,8.4,130,590,0,404,0.28,25.25,62.27,0.93,0.14,956,1.8,32,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,9,30,33.1,0.43,0.215,0.67,153,707,615,0,0,6.9,153,707,0,615,0.278,19.72,49.15,0.92,0.14,956,1.8,47,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,10,30,35,0.4,0.22,0.67,172,772,798,0,0,5.9,172,772,0,798,0.277,16.48,35.85,0.92,0.14,956,1.7,55,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,11,30,36.7,0.37,0.235,0.67,191,800,929,0,0,5.4,191,800,0,929,0.276,14.57,22.51,0.92,0.14,956,1.7,56,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,12,30,38.1,0.35,0.253,0.67,205,803,997,0,0,5.2,205,803,0,997,0.276,13.32,9.56,0.92,0.14,955,1.8,47,3.7,,,,,,,,,,,,,,,,,,
2020,7,5,13,30,39,0.35,0.267,0.67,212,794,1001,0,0,5.1,212,794,0,1001,0.276,12.52,6.68,0.92,0.14,954,1.9,36,4,,,,,,,,,,,,,,,,,,
2020,7,5,14,30,39.5,0.36,0.274,0.67,210,774,941,0,0,4.9,210,774,0,941,0.276,12.05,19.15,0.92,0.14,954,1.9,28,4.5,,,,,,,,,,,,,,,,,,
2020,7,5,15,30,39.4,0.38,0.276,0.67,202,735,822,0,0,4.9,202,735,0,822,0.275,12.09,32.47,0.93,0.14,953,2,22,4.9,,,,,,,,,,,,,,,,,,
2020,7,5,16,30,38.8,0.41,0.277,0.67,183,670,650,0,0,5.2,183,670,0,650,0.275,12.76,45.79,0.93,0.14,953,2.1,17,5.3,,,,,,,,,,,,,,,,,,
2020,7,5,17,30,37.8,0.42,0.281,0.67,157,557,444,0,0,5.7,157,557,0,444,0.275,13.96,58.98,0.93,0.14,952,2.2,14,5.6,,,,,,,,,,,,,,,,,,
2020,7,5,18,30,36.1,0.43,0.291,0.67,116,360,228,0,0,6.4,116,360,0,228,0.276,16.09,71.91,0.93,0.14,952,2.3,12,5.3,,,,,,,,,,,,,,,,,,
2020,7,5,19,30,33.8,0.43,0.302,0.67,38,56,44,0,0,7.1,38,56,0,44,0.276,19.15,84.4,0.93,0.14,953,2.3,14,4.1,,,,,,,,,,,,,,,,,,
2020,7,5,20,30,32.1,0.44,0.313,0.67,0,0,0,0,0,7.7,0,0,0,0,0.277,21.96,96.52,0.93,0.14,953,2.4,18,3.6,,,,,,,,,,,,,,,,,,
2020,7,5,21,30,30.9,0.43,0.328,0.67,0,0,0,0,0,8.2,0,0,0,0,0.278,24.41,107.63,0.93,0.14,954,2.5,20,3.4,,,,,,,,,,,,,,,,,,
2020,7,5,22,30,29.8,0.4,0.349,0.67,0,0,0,0,0,8.8,0,0,0,0,0.279,26.93,117.36,0.93,0.14,954,2.5,20,3.4,,,,,,,,,,,,,,,,,,
2020,7,5,23,30,28.8,0.35,0.378,0.67,0,0,0,0,0,9.3,0,0,0,0,0.279,29.61,124.96,0.93,0.14,954,2.5,21,3.9,,,,,,,,,,,,,,,,,,
2020,7,6,0,30,27.7,0.28,0.418,0.67,0,0,0,0,0,10,0,0,0,0,0.278,32.98,129.46,0.93,0.14,954,2.5,23,4.4,,,,,,,,,,,,,,,,,,
2020,7,6,1,30,26.5,0.22,0.463,0.67,0,0,0,0,0,10.9,0,0,0,0,0.277,37.62,130,0.93,0.14,954,2.5,25,4.7,,,,,,,,,,,,,,,,,,
2020,7,6,2,30,25.2,0.19,0.491,0.67,0,0,0,0,0,12.1,0,0,0,0,0.277,44.11,126.46,0.93,0.14,954,2.5,27,4.7,,,,,,,,,,,,,,,,,,
2020,7,6,3,30,24,0.19,0.495,0.67,0,0,0,0,0,13.4,0,0,0,0,0.276,51.69,119.56,0.93,0.14,953,2.5,27,4.6,,,,,,,,,,,,,,,,,,
2020,7,6,4,30,23.1,0.2,0.487,0.67,0,0,0,0,0,14.2,0,0,0,0,0.276,57.46,110.3,0.93,0.14,953,2.6,23,4.4,,,,,,,,,,,,,,,,,,
2020,7,6,5,30,22.6,0.22,0.47,0.67,0,0,0,0,0,14.6,0,0,0,0,0.276,60.76,99.49,0.93,0.14,954,2.6,18,4.5,,,,,,,,,,,,,,,,,,
2020,7,6,6,30,22.8,0.23,0.444,0.67,7,0,7,0,0,14.9,7,0,0,7,0.276,60.94,87.45,0.93,0.14,954,2.6,15,5,,,,,,,,,,,,,,,,,,
2020,7,6,7,30,24.3,0.24,0.428,0.67,115,177,160,0,0,14.9,115,177,0,160,0.277,55.82,75.19,0.93,0.14,954,2.6,15,5.5,,,,,,,,,,,,,,,,,,
2020,7,6,8,30,26.4,0.25,0.43,0.67,188,382,365,0,0,14.7,188,382,0,365,0.277,48.66,62.34,0.93,0.14,954,2.6,16,5.3,,,,,,,,,,,,,,,,,,
2020,7,6,9,30,28.8,0.25,0.44,0.67,235,507,566,0,0,14.3,235,507,0,566,0.277,41.2,49.21,0.93,0.14,954,2.7,17,4.7,,,,,,,,,,,,,,,,,,
2020,7,6,10,30,31.1,0.25,0.445,0.67,266,587,741,0,0,13.6,266,587,0,741,0.277,34.55,35.91,0.93,0.14,954,2.7,17,3.5,,,,,,,,,,,,,,,,,,
2020,7,6,11,30,33.3,0.26,0.441,0.67,282,640,873,0,0,12.8,282,640,0,873,0.276,28.91,22.57,0.93,0.14,953,2.7,15,2.4,,,,,,,,,,,,,,,,,,
2020,7,6,12,30,35.1,0.26,0.442,0.67,291,663,945,0,0,12,291,663,0,945,0.276,24.77,9.64,0.93,0.14,953,2.7,18,1.4,,,,,,,,,,,,,,,,,,
2020,7,6,13,30,36.5,0.26,0.451,0.67,296,661,952,0,0,11.3,296,661,0,952,0.275,21.85,6.72,0.93,0.14,952,2.7,44,0.7,,,,,,,,,,,,,,,,,,
2020,7,6,14,30,37.5,0.27,0.481,0.67,300,625,890,0,0,10.7,300,625,0,890,0.275,19.87,19.15,0.93,0.14,951,2.8,117,0.4,,,,,,,,,,,,,,,,,,
2020,7,6,15,30,37.7,0.28,0.515,0.67,298,562,772,0,0,10.2,298,562,0,772,0.274,19.02,32.46,0.94,0.14,950,2.9,186,0.7,,,,,,,,,,,,,,,,,,
2020,7,6,16,30,37.3,0.28,0.548,0.67,277,467,603,0,0,10,277,467,0,603,0.273,19.21,45.79,0.94,0.14,950,3,203,0.8,,,,,,,,,,,,,,,,,,
2020,7,6,17,30,36.3,0.29,0.594,0.67,236,324,403,0,0,10,236,324,0,403,0.273,20.37,58.98,0.94,0.14,950,3.1,169,0.7,,,,,,,,,,,,,,,,,,
2020,7,6,18,30,35.2,0.29,0.601,0.67,152,153,200,0,0,10.2,152,153,0,200,0.273,21.87,71.92,0.94,0.14,950,3.1,35,1.9,,,,,,,,,,,,,,,,,,
2020,7,6,19,30,33.7,0.29,0.589,0.67,27,6,28,0,0,10.6,27,6,0,28,0.273,24.46,84.41,0.94,0.14,951,3.1,36,4,,,,,,,,,,,,,,,,,,
2020,7,6,20,30,32.2,0.32,0.585,0.67,0,0,0,0,0,11.1,0,0,0,0,0.274,27.43,96.55,0.94,0.14,951,3.1,36,5.8,,,,,,,,,,,,,,,,,,
2020,7,6,21,30,30.6,0.33,0.537,0.67,0,0,0,0,0,11.2,0,0,0,0,0.275,30.27,107.67,0.94,0.14,952,3,32,6.2,,,,,,,,,,,,,,,,,,
2020,7,6,22,30,29.1,0.33,0.462,0.67,0,0,0,0,0,10.9,0,0,0,0,0.276,32.42,117.42,0.93,0.14,952,2.9,29,5.4,,,,,,,,,,,,,,,,,,
2020,7,6,23,30,27.9,0.36,0.408,0.67,0,0,0,0,0,10.4,0,0,0,0,0.276,33.6,125.04,0.93,0.14,952,2.8,26,4.7,,,,,,,,,,,,,,,,,,
2020,7,7,0,30,26.9,0.39,0.379,0.67,0,0,0,0,0,9.9,0,0,0,0,0.275,34.51,129.55,0.93,0.14,952,2.7,24,4.4,,,,,,,,,,,,,,,,,,
2020,7,7,1,30,25.8,0.39,0.376,0.67,0,0,0,0,0,9.9,0,0,0,0,0.275,36.69,130.11,0.93,0.14,952,2.6,24,4.6,,,,,,,,,,,,,,,,,,
2020,7,7,2,30,24.7,0.37,0.407,0.67,0,0,0,0,0,10.5,0,0,0,0,0.275,40.94,126.57,0.93,0.14,952,2.6,26,5.1,,,,,,,,,,,,,,,,,,
2020,7,7,3,30,23.5,0.34,0.454,0.67,0,0,0,0,0,12.5,0,0,0,0,0.274,50.02,119.67,0.93,0.14,953,2.6,30,5.4,,,,,,,,,,,,,,,,,,
2020,7,7,4,30,22.5,0.33,0.482,0.67,0,0,0,0,0,15.1,0,0,0,0,0.274,62.85,110.4,0.93,0.14,953,2.7,32,5.3,,,,,,,,,,,,,,,,,,
2020,7,7,5,30,21.8,0.34,0.476,0.67,0,0,0,1,0,16.5,0,0,1,0,0.274,71.74,99.58,0.94,0.14,954,2.6,34,4.9,,,,,,,,,,,,,,,,,,
2020,7,7,6,30,22.1,0.36,0.448,0.67,8,1,8,0,0,16.8,8,1,0,8,0.274,71.8,87.53,0.94,0.14,954,2.6,36,4.6,,,,,,,,,,,,,,,,,,
2020,7,7,7,30,23.9,0.36,0.419,0.67,113,191,161,0,0,16.1,113,191,0,161,0.274,61.83,75.26,0.93,0.14,954,2.6,40,4.7,,,,,,,,,,,,,,,,,,
2020,7,7,8,30,26.6,0.36,0.398,0.67,178,414,370,0,0,14.7,178,414,0,370,0.275,48.15,62.41,0.93,0.14,955,2.5,43,4.6,,,,,,,,,,,,,,,,,,
2020,7,7,9,30,29,0.34,0.386,0.67,216,553,576,0,0,13.5,216,553,0,576,0.275,38.58,49.28,0.93,0.14,955,2.5,44,4.1,,,,,,,,,,,,,,,,,,
2020,7,7,10,30,31.1,0.33,0.378,0.67,239,638,755,0,0,12.6,239,638,0,755,0.275,32.34,35.97,0.93,0.14,955,2.5,45,3.2,,,,,,,,,,,,,,,,,,
2020,7,7,11,30,32.9,0.33,0.368,0.67,250,691,888,0,0,12.1,250,691,0,888,0.276,28.17,22.64,0.93,0.14,954,2.5,47,2.3,,,,,,,,,,,,,,,,,,
2020,7,7,12,30,34.5,0.32,0.362,0.67,256,717,962,0,0,11.7,256,717,0,962,0.276,25.15,9.73,0.93,0.14,954,2.5,55,1.5,,,,,,,,,,,,,,,,,,
2020,7,7,13,30,35.8,0.32,0.36,0.67,255,721,972,0,0,11.4,255,721,0,972,0.276,22.85,6.76,0.93,0.14,953,2.5,75,1.1,,,,,,,,,,,,,,,,,,
2020,7,7,14,30,36.7,0.32,0.367,0.67,253,700,914,0,0,11,253,700,0,914,0.277,21.22,19.15,0.93,0.14,952,2.5,100,1,,,,,,,,,,,,,,,,,,
2020,7,7,15,30,37.2,0.33,0.382,0.67,245,649,792,0,0,10.6,245,649,0,792,0.277,20.16,32.45,0.93,0.14,951,2.6,114,1,,,,,,,,,,,,,,,,,,
2020,7,7,16,30,37.2,0.34,0.401,0.67,228,565,622,0,0,10.3,228,565,0,622,0.277,19.71,45.78,0.93,0.14,951,2.7,112,1,,,,,,,,,,,,,,,,,,
2020,7,7,17,30,36.5,0.35,0.416,0.67,197,438,423,0,0,9.9,197,438,0,423,0.276,20,58.98,0.94,0.14,951,2.8,86,1.1,,,,,,,,,,,,,,,,,,
2020,7,7,18,30,35.3,0.36,0.43,0.67,137,244,213,0,0,9.6,137,244,0,213,0.276,20.86,71.92,0.94,0.14,951,2.9,53,2,,,,,,,,,,,,,,,,,,
2020,7,7,19,30,33.7,0.35,0.425,0.67,35,21,37,0,0,9.1,35,21,0,37,0.276,22.1,84.43,0.94,0.14,952,2.8,39,3.7,,,,,,,,,,,,,,,,,,
2020,7,7,20,30,32,0.34,0.409,0.67,0,0,0,0,0,8.4,0,0,0,0,0.276,23.18,96.58,0.93,0.14,953,2.7,36,5.3,,,,,,,,,,,,,,,,,,
2020,7,7,21,30,30.3,0.32,0.373,0.67,0,0,0,0,0,7.5,0,0,0,0,0.277,23.95,107.71,0.93,0.14,954,2.4,33,5.7,,,,,,,,,,,,,,,,,,
2020,7,7,22,30,28.6,0.32,0.325,0.67,0,0,0,1,0,6.7,0,0,1,0,0.277,25.02,117.48,0.93,0.14,955,2.2,30,5,,,,,,,,,,,,,,,,,,
2020,7,7,23,30,27.2,0.35,0.278,0.67,0,0,0,0,0,6.3,0,0,0,0,0.277,26.55,125.12,0.92,0.14,955,2.1,27,4.3,,,,,,,,,,,,,,,,,,
2020,7,8,0,30,26,0.4,0.243,0.67,0,0,0,0,0,6.4,0,0,0,0,0.277,28.67,129.66,0.92,0.14,955,2,25,3.9,,,,,,,,,,,,,,,,,,
2020,7,8,1,30,24.9,0.45,0.226,0.67,0,0,0,0,0,6.9,0,0,0,0,0.276,31.71,130.22,0.93,0.14,955,2,23,3.8,,,,,,,,,,,,,,,,,,
2020,7,8,2,30,23.9,0.5,0.227,0.67,0,0,0,0,0,7.9,0,0,0,0,0.275,35.98,126.69,0.93,0.14,955,2,22,3.9,,,,,,,,,,,,,,,,,,
2020,7,8,3,30,23,0.52,0.242,0.67,0,0,0,0,0,9.4,0,0,0,0,0.274,42.05,119.78,0.93,0.14,955,2.1,21,4.1,,,,,,,,,,,,,,,,,,
2020,7,8,4,30,22.2,0.54,0.26,0.67,0,0,0,0,0,11.4,0,0,0,0,0.273,50.26,110.5,0.93,0.14,956,2.1,21,4.3,,,,,,,,,,,,,,,,,,
2020,7,8,5,30,21.6,0.55,0.271,0.67,0,0,0,0,0,13.2,0,0,0,0,0.273,58.9,99.68,0.94,0.14,956,2.2,22,4.3,,,,,,,,,,,,,,,,,,
2020,7,8,6,30,21.9,0.57,0.272,0.67,14,11,14,0,0,14.4,14,11,0,14,0.273,62.56,87.61,0.94,0.14,957,2.2,26,4.7,,,,,,,,,,,,,,,,,,
2020,7,8,7,30,23.9,0.58,0.271,0.67,97,320,178,0,0,14.5,97,320,0,178,0.274,55.78,75.34,0.94,0.14,957,2.2,32,5.1,,,,,,,,,,,,,,,,,,
2020,7,8,8,30,26.6,0.58,0.269,0.67,143,537,391,0,0,14,143,537,0,391,0.275,45.96,62.49,0.94,0.14,958,2.2,34,4.9,,,,,,,,,,,,,,,,,,
